,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
21,.\datasets\readspeech\book_00701_chp_0012_reader_02603_41_seg_1.wav,10.333375,16000,1,1.7531905,2.1772053,3.6855726,1.7936737658233857,2.265212519564533,3.7460956075661294,2.0273209
22,.\datasets\readspeech\book_00622_chp_0007_reader_10606_53_seg_0.wav,10.333375,16000,1,3.4449973,3.8267288,3.8611257,3.08577526847294,3.447380629407701,3.854146743798456,3.24839
23,.\datasets\readspeech\book_00702_chp_0022_reader_09751_11_seg_1.wav,10.333375,16000,1,3.7391539,4.0416355,4.2241735,3.2709070124406723,3.56775225394834,4.051852737136916,3.774892
24,.\datasets\readspeech\book_00611_chp_0004_reader_03573_84_seg_2.wav,10.333375,16000,1,2.2439656,2.8953319,4.1612887,2.2083815707172434,2.8360401579795216,4.020092720242746,2.4098458
25,.\datasets\readspeech\book_00702_chp_0022_reader_09751_46_seg_0.wav,10.333375,16000,1,3.3797455,3.5923147,4.45451,3.0431212407649286,3.307238077095247,4.159291563580982,3.4707263
26,.\datasets\readspeech\book_00691_chp_0004_reader_07356_50_seg_2.wav,10.333375,16000,1,3.7446458,3.9384046,4.4578767,3.2742521155245394,3.510899522108504,4.160758237548795,3.4238546
27,.\datasets\readspeech\book_00816_chp_0005_reader_10609_32_seg_0.wav,10.333375,16000,1,1.8059998,2.4764023,3.2893884,1.8398628272273871,2.5135648930985486,3.4724235103372005,2.1468005
28,.\datasets\readspeech\book_00737_chp_0013_reader_08682_91_seg_0.wav,10.333375,16000,1,3.5799448,3.7672675,4.4275627,3.1721602095754395,3.4127057073825857,4.147443757865668,2.9503076
29,.\datasets\readspeech\book_01218_chp_0001_reader_05527_66_seg_0.wav,10.333375,16000,1,3.7644367,3.9671586,4.461263,3.286272683277064,3.5269151360301945,4.162230625648914,3.6103723
30,.\datasets\readspeech\book_01218_chp_0005_reader_04861_11_seg_1.wav,10.333375,16000,1,0.9467615,0.7178754,1.7199608,1.0414542785162337,0.8383796292319274,1.9821268525308662,3.4851944
31,.\datasets\readspeech\book_01218_chp_0005_reader_04861_13_seg_1.wav,10.333375,16000,1,3.11742,4.0706396,3.0588865,2.8658290383638714,3.5834037126378075,3.294179882026668,3.6548448
32,.\datasets\readspeech\book_01218_chp_0005_reader_04861_12_seg_2.wav,10.333375,16000,1,1.4341645,1.6389213,2.568432,1.506614426590951,1.780547592881507,2.868361259714451,3.27439
33,.\datasets\readspeech\book_01218_chp_0005_reader_04861_1_seg_1.wav,10.333375,16000,1,2.8290896,4.0734944,2.6167684,2.660218667903938,3.5849366217069036,2.9131412154921814,3.8904998
34,.\datasets\readspeech\book_01220_chp_0003_reader_09382_40_seg_1.wav,10.333375,16000,1,3.4868302,4.118272,3.6136239,3.112817643862285,3.608800919039501,3.699467186507671,3.56276
35,.\datasets\readspeech\book_01220_chp_0003_reader_09382_41_seg_0.wav,10.333375,16000,1,3.2446759,4.343102,2.8879936,2.952997721419179,3.7235349934391926,3.1529990440317985,3.6139255
36,.\datasets\readspeech\book_01220_chp_0003_reader_09382_53_seg_0.wav,10.333375,16000,1,3.425256,4.247136,3.2667916,3.07293150385885,3.6756006827961527,3.455568298402513,3.9034753
37,.\datasets\readspeech\book_01220_chp_0003_reader_09382_41_seg_2.wav,10.333375,16000,1,3.3289385,4.1143117,3.355369,3.009510574768267,3.6067039234690337,3.520869645236864,3.5349255
38,.\datasets\readspeech\book_01220_chp_0003_reader_09382_42_seg_2.wav,10.333375,16000,1,3.1432517,4.379391,2.8112574,2.883700697527746,3.741258193555873,3.087102501103595,3.5274067
39,.\datasets\readspeech\book_01220_chp_0003_reader_09382_57_seg_1.wav,10.333375,16000,1,3.45867,4.2278056,3.4091442,3.0946397969181185,3.665758072490488,3.559505919033262,3.438954
40,.\datasets\readspeech\book_01220_chp_0003_reader_09382_43_seg_0.wav,10.333375,16000,1,3.597553,4.2652063,3.5300553,3.1832500940555053,3.6847448374743466,3.643597006850725,3.692722
41,.\datasets\readspeech\book_01220_chp_0003_reader_09382_57_seg_2.wav,10.333375,16000,1,3.2870219,4.1491737,3.1199775,2.981518240931212,3.6250738377534915,3.3427832912726854,3.7257955
42,.\datasets\readspeech\book_01220_chp_0003_reader_09382_58_seg_0.wav,10.333375,16000,1,3.3604274,4.18414,3.2008085,3.0303827766944598,3.6432937454330423,3.405581284431736,3.777054
43,.\datasets\readspeech\book_01220_chp_0003_reader_09382_61_seg_1.wav,10.333375,16000,1,3.3608956,4.068279,3.3096905,3.030692143248048,3.5821350266176664,3.4874523480575452,3.3711162
44,.\datasets\readspeech\book_01220_chp_0003_reader_09382_58_seg_1.wav,10.333375,16000,1,3.4818382,4.2353716,3.3114064,3.1096030658817626,3.669617953185791,3.4887175876760206,3.5680902
45,.\datasets\readspeech\book_01220_chp_0003_reader_09382_61_seg_0.wav,10.333375,16000,1,3.4093637,4.248566,3.2095718,3.0625536155312543,3.6763263278357337,3.4122861614831304,3.8231728
46,.\datasets\readspeech\book_01220_chp_0003_reader_09382_61_seg_2.wav,10.333375,16000,1,3.1063323,3.9746578,2.9483254,2.8581303467044874,3.5310692763484264,3.2037196176561786,3.7816792
47,.\datasets\readspeech\book_01220_chp_0003_reader_09382_62_seg_1.wav,10.333375,16000,1,3.4803665,4.239768,3.3734777,3.1086546912847495,3.671856437247768,3.5339653442255097,3.4033263
48,.\datasets\readspeech\book_01220_chp_0003_reader_09382_72_seg_2.wav,10.333375,16000,1,3.676066,4.2287006,3.7747781,3.232188055664012,3.6662151816696675,3.8020148902612414,3.6068258
49,.\datasets\readspeech\book_01220_chp_0003_reader_09382_68_seg_0.wav,10.333375,16000,1,3.5150216,4.2751083,3.2388902,3.1309080070099693,3.689732332151379,3.4345708317518806,3.463951
50,.\datasets\readspeech\book_01220_chp_0003_reader_09382_73_seg_1.wav,10.333375,16000,1,3.3770614,4.169082,3.2950048,3.041354340627066,3.6354726559703474,3.476591996527147,3.190635
51,.\datasets\readspeech\book_01220_chp_0003_reader_09382_71_seg_1.wav,10.333375,16000,1,3.4343038,4.214382,3.364781,3.0788245496462014,3.6588862691003046,3.5276868136452637,3.4794695
52,.\datasets\readspeech\book_01220_chp_0003_reader_09382_74_seg_2.wav,10.333375,16000,1,3.3887672,4.1834726,3.3072195,3.0490529386538663,3.642947817743894,3.4856289845534403,3.3149683
53,.\datasets\readspeech\book_01220_chp_0003_reader_09382_77_seg_0.wav,10.333375,16000,1,3.2643363,4.05105,3.216491,2.9662694546715715,3.5728481735975475,3.4175657646333453,3.1151392
54,.\datasets\readspeech\book_01220_chp_0003_reader_09382_79_seg_0.wav,10.333375,16000,1,3.0138545,3.7619727,2.9789286,2.7932705322206615,3.4095892501408622,3.229081084658435,3.5212448
55,.\datasets\readspeech\book_01220_chp_0003_reader_09382_78_seg_0.wav,10.333375,16000,1,3.3609226,4.272886,3.1618583,3.030709941948478,3.6886143050853333,3.375535488925357,3.554978
56,.\datasets\readspeech\book_01220_chp_0003_reader_09382_79_seg_2.wav,10.333375,16000,1,3.5612788,4.26947,3.4387543,3.1603582529321175,3.686894509934474,3.5804551056041407,3.3698955
57,.\datasets\readspeech\book_01220_chp_0003_reader_09382_81_seg_0.wav,10.333375,16000,1,3.7594,4.2695937,3.7976665,3.283218446720829,3.6869567284878397,3.816024889494736,3.4194398
58,.\datasets\readspeech\book_01220_chp_0003_reader_09382_82_seg_2.wav,10.333375,16000,1,3.513523,4.044156,3.7209792,3.1299491517675575,3.5691180279385235,3.76854135845832,3.4800618
59,.\datasets\readspeech\book_01220_chp_0003_reader_09382_7_seg_0.wav,10.333375,16000,1,3.3557305,4.0876083,3.4431887,3.0272780185632775,3.592495026689324,3.583572528874965,3.4269598
60,.\datasets\readspeech\book_01220_chp_0003_reader_09382_80_seg_1.wav,10.333375,16000,1,3.4815528,4.0691047,3.5555162,3.1094191904604473,3.5825789553640113,3.6608138565030064,3.450638
61,.\datasets\readspeech\book_01220_chp_0003_reader_09382_82_seg_0.wav,10.333375,16000,1,3.4964168,4.181358,3.4509268,3.118981411489307,3.641851474144796,3.589000155214433,3.7299638
62,.\datasets\readspeech\book_01220_chp_0003_reader_09382_89_seg_2.wav,10.333375,16000,1,3.8472733,4.2736645,4.0022783,3.3360106803529725,3.6890061047520724,3.9351386405472963,3.571678
63,.\datasets\readspeech\book_01220_chp_0003_reader_09382_95_seg_1.wav,10.333375,16000,1,2.3554144,2.7908163,2.214974,2.2980150881397345,2.758347700421275,2.5222092764649218,3.3630996
64,.\datasets\readspeech\book_01220_chp_0003_reader_09382_91_seg_0.wav,10.333375,16000,1,3.750322,4.3432956,3.7306738,3.277705182924992,3.723630130054568,3.7746295943763366,3.6188507
65,.\datasets\readspeech\book_01220_chp_0003_reader_09382_95_seg_2.wav,10.333375,16000,1,3.3218231,4.148345,3.2462735,3.0047756178326908,3.6246395152577024,3.4401471847216722,3.3572397
66,.\datasets\readspeech\book_01220_chp_0003_reader_09382_96_seg_0.wav,10.333375,16000,1,1.5406313,2.0411353,2.4180381,1.6039443863661784,2.147292376674769,2.7250971451724637,2.0206063
67,.\datasets\readspeech\book_01239_chp_0008_reader_10191_14_seg_0.wav,10.333375,16000,1,3.4417892,3.7791154,4.2039876,3.0836916157144647,3.419662230182044,4.0417712976443285,2.9407804
68,.\datasets\readspeech\book_01254_chp_0004_reader_06178_109_seg_1.wav,10.333375,16000,1,2.0962098,2.6536064,4.098553,2.0869563756715244,2.65356651294046,3.9873704176929534,2.509486
69,.\datasets\readspeech\book_01239_chp_0008_reader_10191_14_seg_1.wav,10.333375,16000,1,2.0316975,2.3447256,3.5460367,2.0330138883129103,2.4061172515136193,3.6544236949374467,2.0756216
70,.\datasets\readspeech\book_01281_chp_0023_reader_09685_39_seg_0.wav,10.333375,16000,1,3.4638584,3.7364674,4.2622933,3.0979970805777617,3.3945111601325606,4.070598204405534,3.7071874
71,.\datasets\readspeech\book_01257_chp_0018_reader_06730_43_seg_2.wav,10.333375,16000,1,3.0544946,3.361975,3.9679728,2.8219162463195673,3.1605419377126447,3.9159370875418693,3.1012096
72,.\datasets\readspeech\book_01279_chp_0020_reader_08103_84_seg_0.wav,10.333375,16000,1,1.9265711,2.6029134,3.5583174,1.943904875881838,2.61405458965538,3.662697606918506,2.317366
73,.\datasets\readspeech\book_01294_chp_0012_reader_06008_5_seg_1.wav,10.333375,16000,1,3.8278725,4.0351796,4.483759,3.3244450163028816,3.5642492389278613,4.171934708046109,3.6233773
74,.\datasets\readspeech\book_01309_chp_0006_reader_04947_34_seg_2.wav,10.333375,16000,1,3.7162704,3.9359474,4.311565,3.2569250266903267,3.5095244851112426,4.094260627452105,3.58648
75,.\datasets\readspeech\book_01309_chp_0006_reader_04947_24_seg_0.wav,10.333375,16000,1,3.439841,3.7255795,4.0028977,3.082425662057527,3.3880412586046553,3.9354824898354446,3.8294363
76,.\datasets\readspeech\book_01309_chp_0006_reader_04947_4_seg_1.wav,10.333375,16000,1,3.1794941,3.5442135,3.6472094,2.908622835331608,3.277340043085731,3.721402894117122,3.944875
77,.\datasets\readspeech\book_01309_chp_0006_reader_04947_36_seg_2.wav,10.333375,16000,1,2.4985666,2.662843,3.7741365,2.410680277286713,2.660719339014518,3.801620188823729,3.6685479
78,.\datasets\readspeech\book_01348_chp_0004_reader_01429_0_seg_0.wav,10.333375,16000,1,3.4317615,3.8880143,3.9132595,3.0771698267183707,3.4824978988545445,3.8846716326919655,3.712114
79,.\datasets\readspeech\book_01348_chp_0004_reader_01429_0_seg_1.wav,10.333375,16000,1,3.1603198,3.9315574,3.1098487,2.8954597499939463,3.5070652797972044,3.3347929245090633,3.9779775
80,.\datasets\readspeech\book_01348_chp_0004_reader_01429_11_seg_0.wav,10.333375,16000,1,3.219724,3.6819375,3.6494138,2.936078685386441,3.3619079776186664,3.7228322761907373,3.524249
81,.\datasets\readspeech\book_01348_chp_0004_reader_01429_11_seg_1.wav,10.333375,16000,1,3.6364307,3.958152,4.231285,3.2075872729652923,3.52191356376491,4.055378887748223,3.5093257
82,.\datasets\readspeech\book_01348_chp_0004_reader_01429_12_seg_2.wav,10.333375,16000,1,3.4495935,3.9417803,3.7849424,3.088758026985096,3.5127869768120163,3.808253461572307,3.9011393
83,.\datasets\readspeech\book_01348_chp_0004_reader_01429_12_seg_1.wav,10.333375,16000,1,3.5262113,4.0024314,3.886663,3.138058615754258,3.546372017450748,3.869188504275578,3.7480125
84,.\datasets\readspeech\book_01348_chp_0004_reader_01429_14_seg_0.wav,10.333375,16000,1,3.0205219,3.3943377,3.6333025,2.7979854448371273,3.1816907410534108,3.7123558868121664,3.5684352
85,.\datasets\readspeech\book_01348_chp_0004_reader_01429_13_seg_1.wav,10.333375,16000,1,2.9326708,3.6157446,3.1623046,2.735377972941036,3.3216605389872798,3.37588203808641,3.435274
86,.\datasets\readspeech\book_01348_chp_0004_reader_01429_14_seg_1.wav,10.333375,16000,1,3.8302467,4.0885525,4.435394,3.325863096691801,3.592999445950387,4.150906508900848,3.9784367
87,.\datasets\readspeech\book_01348_chp_0004_reader_01429_16_seg_0.wav,10.333375,16000,1,3.4674487,4.065126,3.6812968,3.1003181413091676,3.580439252178699,3.7433626551237795,3.7568066
88,.\datasets\readspeech\book_01348_chp_0004_reader_01429_18_seg_0.wav,10.333375,16000,1,3.5804756,4.138036,3.717244,3.1724950780172185,3.6192270812715037,3.7661889663027655,3.8753362
89,.\datasets\readspeech\book_01348_chp_0004_reader_01429_17_seg_2.wav,10.333375,16000,1,3.8055313,4.188363,4.142707,3.311063344486598,3.645480250977475,4.010508614222806,4.096896
90,.\datasets\readspeech\book_01348_chp_0004_reader_01429_1_seg_1.wav,10.333375,16000,1,3.3637333,3.8692102,3.6726515,3.0325662950175536,3.471790035529569,3.737822152889292,3.9498405
91,.\datasets\readspeech\book_01348_chp_0004_reader_01429_22_seg_0.wav,10.333375,16000,1,3.8829956,4.127171,4.483486,3.357173002086734,3.6135036788158255,4.171817848482346,3.4888022
92,.\datasets\readspeech\book_01348_chp_0004_reader_01429_22_seg_1.wav,10.333375,16000,1,2.7086554,3.742892,2.6132321,2.5710051434956487,3.3983195535919624,2.9098860260789357,3.3759415
93,.\datasets\readspeech\book_01348_chp_0004_reader_01429_16_seg_2.wav,10.333375,16000,1,3.4584584,3.8480656,3.9332283,3.0945028797172536,3.4596784256729265,3.8961739687583643,3.9605124
94,.\datasets\readspeech\book_01348_chp_0004_reader_01429_25_seg_2.wav,10.333375,16000,1,3.2876167,3.7681887,3.7243743,2.981917153846024,3.4132474631264387,3.7706762998124406,3.8951786
95,.\datasets\readspeech\book_01348_chp_0004_reader_01429_25_seg_0.wav,10.333375,16000,1,3.698424,4.0790434,4.2138205,3.2459715559295264,3.5879122386671742,4.046695512637183,3.6876798
96,.\datasets\readspeech\book_01348_chp_0004_reader_01429_26_seg_1.wav,10.333375,16000,1,3.543684,3.8275428,4.1612267,3.149190423342066,3.447851171377649,4.02006089896794,3.9476893
97,.\datasets\readspeech\book_01348_chp_0004_reader_01429_2_seg_1.wav,10.333375,16000,1,3.4120958,3.956549,3.5995877,3.0643401103218455,3.5210218725917395,3.69021173517745,3.9085572
98,.\datasets\readspeech\book_01348_chp_0004_reader_01429_27_seg_2.wav,10.333375,16000,1,2.4131918,2.828297,3.2138743,2.3438214358683447,2.7864201761103,3.4155706360889537,3.1006734
99,.\datasets\readspeech\book_01348_chp_0004_reader_01429_27_seg_1.wav,10.333375,16000,1,3.4029284,3.7159984,4.2673945,3.0583414844661894,3.382331412960847,4.073077699101446,3.7383633
100,.\datasets\readspeech\book_01348_chp_0004_reader_01429_2_seg_0.wav,10.333375,16000,1,3.1066155,3.677168,3.4568148,2.858327221777636,3.359032526939292,3.593119510662747,4.00895
101,.\datasets\readspeech\book_01348_chp_0004_reader_01429_2_seg_2.wav,10.333375,16000,1,3.314617,3.5770073,4.1807423,2.9999732295322614,3.297765663584332,4.0300289831089895,3.6502557
102,.\datasets\readspeech\book_01348_chp_0004_reader_01429_3_seg_0.wav,10.333375,16000,1,3.1295424,3.6421983,3.520683,2.8742271596201774,3.3378335549965827,3.6372164616849227,3.5018237
103,.\datasets\readspeech\book_01348_chp_0004_reader_01429_3_seg_1.wav,10.333375,16000,1,3.5090992,3.9494455,3.8545635,3.127116582055733,3.5170656014055623,3.850253771358556,3.7671993
104,.\datasets\readspeech\book_01348_chp_0004_reader_01429_3_seg_2.wav,10.333375,16000,1,2.7789369,3.5353181,2.9480517,2.6233057345486577,3.2717683970513747,3.2034916804185967,3.6805034
105,.\datasets\readspeech\book_01348_chp_0004_reader_01429_5_seg_0.wav,10.333375,16000,1,3.4334257,3.8597856,3.831636,3.078253107253192,3.4664008653746357,3.836563246152936,3.9063058
106,.\datasets\readspeech\book_01348_chp_0004_reader_01429_4_seg_2.wav,10.333375,16000,1,2.8306777,3.840274,2.685564,2.661381969640161,3.45519652357557,2.975814285298065,3.6422536
107,.\datasets\readspeech\book_01348_chp_0004_reader_01429_4_seg_0.wav,10.333375,16000,1,3.7608676,4.1270885,4.171564,3.2841087888716443,3.613460146821872,4.0253534778340425,3.9730916
108,.\datasets\readspeech\book_01348_chp_0004_reader_01429_5_seg_1.wav,10.333375,16000,1,3.409715,3.735939,3.9984074,3.0627833175226677,3.394197666519345,3.9329874923443757,3.6197124
109,.\datasets\readspeech\book_01348_chp_0004_reader_01429_6_seg_1.wav,10.333375,16000,1,2.6495583,3.5860808,2.6080573,2.526510218081501,3.3033851981462727,2.905116479066624,4.010605
110,.\datasets\readspeech\book_01348_chp_0004_reader_01429_7_seg_1.wav,10.333375,16000,1,2.8895686,3.4073122,3.3122869,2.7042790217205854,3.190120093614971,3.4893665196746246,3.7756777
111,.\datasets\readspeech\book_01348_chp_0004_reader_01429_6_seg_2.wav,10.333375,16000,1,3.251903,3.7434063,3.6642334,2.9578824855647543,3.3986241006617015,3.7324083513192736,3.6807473
112,.\datasets\readspeech\book_01348_chp_0004_reader_01429_8_seg_1.wav,10.333375,16000,1,3.4370482,3.9857416,3.6696737,3.080609886563255,3.5371917981393,3.7359091850780475,3.6980572
113,.\datasets\readspeech\book_01348_chp_0004_reader_01429_6_seg_0.wav,10.333375,16000,1,3.4710684,3.8048143,4.0043607,3.10265639431312,3.4346702816032058,3.936294197746215,3.6816475
114,.\datasets\readspeech\book_01348_chp_0004_reader_01429_8_seg_2.wav,10.333375,16000,1,3.534236,3.8218472,4.1557393,3.1431762417667577,3.444556283281395,4.017239972205966,3.3587036
115,.\datasets\readspeech\book_01348_chp_0004_reader_01429_9_seg_0.wav,10.333375,16000,1,3.3769803,3.9073577,3.6657424,3.0413009637578106,3.493450901286699,3.733380154256822,3.9108903
116,.\datasets\readspeech\book_01348_chp_0004_reader_01429_9_seg_1.wav,10.333375,16000,1,3.6988866,4.009789,4.209026,3.2462559861712643,3.550404209697616,4.0442975982028235,3.6684425
117,.\datasets\readspeech\book_01398_chp_0030_reader_03743_50_seg_2.wav,10.333375,16000,1,3.1920526,3.4172516,4.236169,2.9172171899116726,3.1965584794663897,4.057792713408645,3.4171162
118,.\datasets\readspeech\book_01364_chp_0017_reader_11302_22_seg_2.wav,10.333375,16000,1,2.8177972,2.987444,4.162093,2.651937001561413,2.902991488954999,4.020505570709691,3.5443249
119,.\datasets\readspeech\book_01476_chp_0008_reader_06957_62_seg_2.wav,10.333375,16000,1,2.2425869,2.8540149,4.232862,2.2072621548320313,2.805546119147262,4.056158965234964,2.266599
120,.\datasets\readspeech\book_01398_chp_0038_reader_11077_79_seg_0.wav,10.333375,16000,1,2.9580622,3.4449697,3.6794364,2.75358054269549,3.214425538229959,3.742172057142743,3.2210772
121,.\datasets\readspeech\book_01525_chp_0002_reader_00863_43_seg_0.wav,10.333375,16000,1,3.210957,4.1178603,3.0104053,2.9301141618263395,3.608583135923748,3.254909202642691,3.5424635
122,.\datasets\readspeech\book_01677_chp_0004_reader_03334_30_seg_0.wav,10.333375,16000,1,3.4056764,3.9947639,3.69944,3.0601408149737397,3.5421602920079516,3.7549260600191374,3.2360067
123,.\datasets\readspeech\book_01514_chp_0002_reader_04870_36_seg_2.wav,10.333375,16000,1,2.5054376,2.6391482,4.0240765,2.4160182053328714,2.6423412950525917,3.947178490886164,3.0071604
124,.\datasets\readspeech\book_01677_chp_0004_reader_03334_42_seg_1.wav,10.333375,16000,1,3.7142348,3.9465575,4.3482943,3.2556778124718697,3.5154547232308255,4.111483790956616,3.6036582
125,.\datasets\readspeech\book_01525_chp_0002_reader_00863_44_seg_1.wav,10.333375,16000,1,3.272807,3.7353435,3.719156,2.9719713367841574,3.3938442226549563,3.767393624278589,2.9309921
126,.\datasets\readspeech\book_01689_chp_0004_reader_02106_16_seg_0.wav,10.333375,16000,1,3.6899626,3.9650052,4.1128755,3.24076313262955,3.525720531313708,3.994932088274365,3.7300072
127,.\datasets\readspeech\book_01552_chp_0024_reader_07867_41_seg_0.wav,10.333375,16000,1,3.256152,3.550978,4.4618745,2.9607509371158836,3.2815680479608598,4.1624960883698385,2.9821112
128,.\datasets\readspeech\book_01689_chp_0004_reader_02106_17_seg_1.wav,10.333375,16000,1,3.747782,3.9840198,4.3048778,3.276160485881373,3.5362420267332646,4.091086646613098,3.8560326
129,.\datasets\readspeech\book_01689_chp_0004_reader_02106_43_seg_2.wav,10.333375,16000,1,3.792599,3.9638047,4.4535313,3.3032864578693233,3.5250542460737266,4.158864504652456,3.6531174
130,.\datasets\readspeech\book_01689_chp_0004_reader_02106_16_seg_1.wav,10.333375,16000,1,3.7662265,4.0906696,4.1324644,3.287357161566037,3.5941300236819056,4.005186911469804,3.6843674
131,.\datasets\readspeech\book_01689_chp_0004_reader_02106_47_seg_0.wav,10.333375,16000,1,3.7010324,4.0368423,4.1013618,3.2475751292157544,3.56515211759267,3.988857504075307,3.5751345
132,.\datasets\readspeech\book_01689_chp_0004_reader_02106_69_seg_1.wav,10.333375,16000,1,3.8296437,4.0804873,4.4106402,3.325503023813782,3.588685659804852,4.139905830448967,3.6415665
133,.\datasets\readspeech\book_01689_chp_0004_reader_02106_45_seg_1.wav,10.333375,16000,1,3.453336,3.7032542,4.1015277,3.091184609285615,3.3747126280057356,3.988945300895125,3.533873
134,.\datasets\readspeech\book_01689_chp_0004_reader_02106_75_seg_1.wav,10.333375,16000,1,3.7438204,4.050091,4.120678,3.2737496304628095,3.5723295582694417,3.999028802371244,3.9992974
135,.\datasets\readspeech\book_01714_chp_0004_reader_04606_19_seg_0.wav,10.333375,16000,1,3.7701113,3.9894986,4.4745398,3.289709538251315,3.539262417715057,4.167973913212365,3.2489955
136,.\datasets\readspeech\book_01714_chp_0004_reader_04606_41_seg_2.wav,10.333375,16000,1,3.148254,3.3991203,3.9734612,2.8871510745761726,3.1848012695183208,3.9190298832102393,2.8180969
137,.\datasets\readspeech\book_01689_chp_0004_reader_02106_76_seg_0.wav,10.333375,16000,1,2.7935164,3.1935685,4.040479,2.6340715066502653,3.0476502580382876,3.956155768063015,2.8610053
138,.\datasets\readspeech\book_01766_chp_0008_reader_05307_29_seg_2.wav,10.333375,16000,1,3.2750986,3.5473328,4.074106,2.9735122960712577,3.279290630880517,3.9743384688163195,3.369679
139,.\datasets\readspeech\book_01811_chp_0001_reader_06797_7_seg_0.wav,10.333375,16000,1,3.651112,3.8504689,4.404302,3.2167244820664305,3.461058790960126,4.137063174012097,3.7221014
