,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
71,.\datasets\readspeech\book_01279_chp_0020_reader_08103_84_seg_0.wav,10.333375,16000,1,1.7219627,2.36682,3.6717422,1.908472084796958,2.6056522066662304,3.870759198331496,2.317366
72,.\datasets\readspeech\book_01281_chp_0023_reader_09685_39_seg_0.wav,10.333375,16000,1,3.5638213,3.8661907,4.3374844,3.91855545620484,4.201760666087728,4.524515125377707,3.7071874
73,.\datasets\readspeech\book_01309_chp_0006_reader_04947_24_seg_0.wav,10.333375,16000,1,3.4096723,3.6808846,4.089959,3.7610582445540093,4.022406193841478,4.297942333330652,3.8294363
74,.\datasets\readspeech\book_01294_chp_0012_reader_06008_5_seg_1.wav,10.333375,16000,1,3.6933799,3.9972591,4.368257,4.049025693441247,4.3248809097275425,4.551021453108566,3.6233773
75,.\datasets\readspeech\book_01309_chp_0006_reader_04947_34_seg_2.wav,10.333375,16000,1,3.7300622,3.9701846,4.3191485,4.085640160330559,4.299710338880456,4.5085364356278035,3.58648
76,.\datasets\readspeech\book_01309_chp_0006_reader_04947_36_seg_2.wav,10.333375,16000,1,2.6234145,2.8098633,3.9148808,2.923671442454249,3.10754187106704,4.124998476412752,3.6685479
77,.\datasets\readspeech\book_01348_chp_0004_reader_01429_0_seg_0.wav,10.333375,16000,1,2.8100688,3.5002232,3.1411805,3.127168081658386,3.8419211511071074,3.2785763045710263,3.712114
78,.\datasets\readspeech\book_01309_chp_0006_reader_04947_4_seg_1.wav,10.333375,16000,1,3.3521488,3.7332458,3.8942893,3.701677292794118,4.073694602110543,4.10405609430318,3.944875
79,.\datasets\readspeech\book_01348_chp_0004_reader_01429_0_seg_1.wav,10.333375,16000,1,2.4026895,3.529623,2.292313,2.6797326873850245,3.871655475432534,2.3189908239716273,3.9779775
80,.\datasets\readspeech\book_01348_chp_0004_reader_01429_11_seg_0.wav,10.333375,16000,1,3.1104684,3.63246,3.5471733,3.44875664693556,3.974558630853389,3.735404466613345,3.524249
81,.\datasets\readspeech\book_01348_chp_0004_reader_01429_12_seg_1.wav,10.333375,16000,1,2.5966873,3.004571,3.2585266,2.894317562501554,3.3211723599198844,3.4123850634460045,3.7480125
82,.\datasets\readspeech\book_01348_chp_0004_reader_01429_11_seg_1.wav,10.333375,16000,1,3.5860784,3.8614745,4.3338666,3.941095013334331,4.197271589222316,4.52137328387238,3.5093257
83,.\datasets\readspeech\book_01348_chp_0004_reader_01429_12_seg_2.wav,10.333375,16000,1,3.194697,3.7621768,3.575697,3.537517544755759,4.101829513600198,3.766656565522107,3.9011393
84,.\datasets\readspeech\book_01348_chp_0004_reader_01429_14_seg_0.wav,10.333375,16000,1,3.487084,3.771294,4.2756205,3.8404522124501623,4.110665733064502,4.470063291646307,3.5684352
85,.\datasets\readspeech\book_01348_chp_0004_reader_01429_13_seg_1.wav,10.333375,16000,1,2.5664573,3.4815145,2.6791704,2.86105390670784,3.8229279441312354,2.749328654252882,3.435274
86,.\datasets\readspeech\book_01348_chp_0004_reader_01429_17_seg_2.wav,10.333375,16000,1,3.7506518,4.0340667,4.2930207,4.106127419599296,4.358877024458101,4.485533143466582,4.096896
87,.\datasets\readspeech\book_01348_chp_0004_reader_01429_16_seg_0.wav,10.333375,16000,1,3.3280466,3.901057,3.6098108,3.6767010378252873,4.234822584026341,3.80383840083612,3.7568066
88,.\datasets\readspeech\book_01348_chp_0004_reader_01429_14_seg_1.wav,10.333375,16000,1,3.4916139,3.9107673,3.8940036,3.8450795058276355,4.243990748813388,4.103764769010684,3.9784367
89,.\datasets\readspeech\book_01348_chp_0004_reader_01429_16_seg_2.wav,10.333375,16000,1,3.4714992,3.7591846,4.175569,3.8245167560627387,4.098926453403239,4.378861973340573,3.9605124
90,.\datasets\readspeech\book_01348_chp_0004_reader_01429_18_seg_0.wav,10.333375,16000,1,2.9063704,4.0686803,2.7336438,3.2310868683979788,4.390609898600498,2.8113506352239717,3.8753362
91,.\datasets\readspeech\book_01348_chp_0004_reader_01429_1_seg_1.wav,10.333375,16000,1,2.8636272,3.5447102,3.259995,3.1850557915919455,3.8868603554202483,3.4140528698893555,3.9498405
92,.\datasets\readspeech\book_01348_chp_0004_reader_01429_25_seg_0.wav,10.333375,16000,1,3.6001263,3.9062672,4.3227725,3.9552945358025373,4.239744006441369,4.5117053570812615,3.6876798
93,.\datasets\readspeech\book_01348_chp_0004_reader_01429_25_seg_2.wav,10.333375,16000,1,2.7754712,3.7599747,2.8269284,3.089651964395095,4.099693198552103,2.9180129518826927,3.8951786
94,.\datasets\readspeech\book_01348_chp_0004_reader_01429_22_seg_0.wav,10.333375,16000,1,3.2353668,3.592048,3.9345286,3.5801435307313536,3.9343276075665035,4.1448691187083035,3.4888022
95,.\datasets\readspeech\book_01348_chp_0004_reader_01429_22_seg_1.wav,10.333375,16000,1,2.9611022,3.6375706,3.2885578,3.289807699848158,3.979626866018342,3.446455149573456,3.3759415
96,.\datasets\readspeech\book_01348_chp_0004_reader_01429_26_seg_1.wav,10.333375,16000,1,3.6074882,3.8859923,4.306708,3.9627276399092337,4.220564728503238,4.497617566341027,3.9476893
97,.\datasets\readspeech\book_01348_chp_0004_reader_01429_27_seg_1.wav,10.333375,16000,1,2.5104067,2.8796952,3.1237023,2.7992055144373316,3.1846932715135305,3.258572575564239,3.7383633
98,.\datasets\readspeech\book_01348_chp_0004_reader_01429_2_seg_0.wav,10.333375,16000,1,2.706116,3.3983777,3.1520476,3.014164391689913,3.7378639851472646,3.291005689968069,4.00895
99,.\datasets\readspeech\book_01348_chp_0004_reader_01429_27_seg_2.wav,10.333375,16000,1,2.271135,2.8906965,3.0060978,2.5327765417062764,3.1967944374749573,3.123679349071051,3.1006734
100,.\datasets\readspeech\book_01348_chp_0004_reader_01429_2_seg_1.wav,10.333375,16000,1,3.218761,4.0437393,3.2220848,3.5627575118380364,4.367767886873102,3.3709370935895047,3.9085572
101,.\datasets\readspeech\book_01348_chp_0004_reader_01429_2_seg_2.wav,10.333375,16000,1,2.306862,2.8003154,2.9002397,2.572796245733273,3.0969484004850156,3.002102856841276,3.6502557
102,.\datasets\readspeech\book_01348_chp_0004_reader_01429_3_seg_1.wav,10.333375,16000,1,3.3668199,3.928305,3.7607443,3.7168528516365513,4.260505144524042,3.9654975961532477,3.7671993
103,.\datasets\readspeech\book_01348_chp_0004_reader_01429_3_seg_2.wav,10.333375,16000,1,2.5510988,3.4399502,2.7802444,2.844129007155835,3.7805344561012273,2.8645738599529014,3.6805034
104,.\datasets\readspeech\book_01348_chp_0004_reader_01429_3_seg_0.wav,10.333375,16000,1,2.7853057,3.48516,3.24709,3.100325707337996,3.826633389704849,3.399389345562646,3.5018237
105,.\datasets\readspeech\book_01348_chp_0004_reader_01429_4_seg_2.wav,10.333375,16000,1,2.453169,3.4944608,2.3700016,2.735820060872997,3.8360770990522806,2.4035515807324384,3.6422536
106,.\datasets\readspeech\book_01348_chp_0004_reader_01429_4_seg_0.wav,10.333375,16000,1,3.0604677,3.6375601,3.5186453,3.3957646060600992,3.9796164668396283,3.704006376263572,3.9730916
107,.\datasets\readspeech\book_01348_chp_0004_reader_01429_5_seg_0.wav,10.333375,16000,1,3.3378115,3.6559322,4.152318,3.6868268245295943,3.9978004320109006,4.3571387995959086,3.9063058
108,.\datasets\readspeech\book_01348_chp_0004_reader_01429_5_seg_1.wav,10.333375,16000,1,3.215703,3.7546346,3.6779752,3.559553095754448,4.0945089512529,3.8774507208270426,3.6197124
109,.\datasets\readspeech\book_01348_chp_0004_reader_01429_6_seg_0.wav,10.333375,16000,1,3.135279,3.7528222,3.5212219,3.474968929697294,4.092748258012872,3.706847812292694,3.6816475
110,.\datasets\readspeech\book_01348_chp_0004_reader_01429_6_seg_2.wav,10.333375,16000,1,3.1071694,3.6311688,3.6598148,3.445267114456099,3.9732773443808576,3.8579315930499587,3.6807473
111,.\datasets\readspeech\book_01348_chp_0004_reader_01429_6_seg_1.wav,10.333375,16000,1,2.557238,3.4114008,2.7381403,2.850896474582073,3.751259669663901,2.816480162791409,4.010605
112,.\datasets\readspeech\book_01348_chp_0004_reader_01429_7_seg_1.wav,10.333375,16000,1,2.9397876,3.6890233,3.3074486,3.266969423324223,4.0304089266039735,3.4678425960270816,3.7756777
113,.\datasets\readspeech\book_01348_chp_0004_reader_01429_8_seg_2.wav,10.333375,16000,1,3.2464402,3.4362886,4.242127,3.5917228377001167,3.7767868415798294,4.439953601570314,3.3587036
114,.\datasets\readspeech\book_01348_chp_0004_reader_01429_8_seg_1.wav,10.333375,16000,1,3.3534484,3.8787491,3.7305417,3.703022444782194,4.213694745005454,3.9335486393020727,3.6980572
115,.\datasets\readspeech\book_01348_chp_0004_reader_01429_9_seg_0.wav,10.333375,16000,1,2.8821404,3.8279045,2.8748465,3.2050114563277607,4.165201895867122,2.972958305246432,3.9108903
116,.\datasets\readspeech\book_01398_chp_0030_reader_03743_50_seg_2.wav,10.333375,16000,1,3.0292804,3.3244448,4.364217,3.3626002254839404,3.661328915685726,4.547563783851661,3.4171162
117,.\datasets\readspeech\book_01398_chp_0038_reader_11077_79_seg_0.wav,10.333375,16000,1,2.7987492,3.397799,3.696637,3.114904008503544,3.7372681879697294,3.8974356688920193,3.2210772
118,.\datasets\readspeech\book_01348_chp_0004_reader_01429_9_seg_1.wav,10.333375,16000,1,3.6010058,3.9054966,4.295226,3.9561828694234724,4.239016455596862,4.487485312516936,3.6684425
119,.\datasets\readspeech\book_01476_chp_0008_reader_06957_62_seg_2.wav,10.333375,16000,1,2.1064649,2.7824986,4.0989633,2.3473133982829353,3.0771523461887735,4.306572166961097,2.266599
120,.\datasets\readspeech\book_01364_chp_0017_reader_11302_22_seg_2.wav,10.333375,16000,1,2.3687506,2.5467818,4.1284323,2.6419278578302485,2.8119416532313037,4.334623238247169,3.5443249
121,.\datasets\readspeech\book_01525_chp_0002_reader_00863_43_seg_0.wav,10.333375,16000,1,3.766675,4.296668,4.0142365,4.122038765279883,4.59370362618123,4.224311722408533,3.5424635
122,.\datasets\readspeech\book_01514_chp_0002_reader_04870_36_seg_2.wav,10.333375,16000,1,2.0039208,2.1589441,3.808792,2.2310288111955923,2.363770697034557,4.015873916713494,3.0071604
123,.\datasets\readspeech\book_01525_chp_0002_reader_00863_44_seg_1.wav,10.333375,16000,1,3.4537365,3.9362354,3.874764,3.806324475815863,4.267954285061444,4.084089456879752,2.9309921
124,.\datasets\readspeech\book_01552_chp_0024_reader_07867_41_seg_0.wav,10.333375,16000,1,2.58328,2.9544187,4.2455525,2.879573067627883,3.2665944924337955,4.44305293111905,2.9821112
125,.\datasets\readspeech\book_01677_chp_0004_reader_03334_30_seg_0.wav,10.333375,16000,1,3.4043987,4.101285,3.74152,3.755627903057545,4.420288717648473,3.9451861585057273,3.2360067
126,.\datasets\readspeech\book_01677_chp_0004_reader_03334_42_seg_1.wav,10.333375,16000,1,3.6406877,3.956644,4.2233796,3.996177346860088,4.287070349423502,4.422912950538354,3.6036582
127,.\datasets\readspeech\book_01689_chp_0004_reader_02106_16_seg_0.wav,10.333375,16000,1,3.4112942,3.814646,3.8353484,3.762727867582648,4.152480281036156,4.043469913226726,3.7300072
128,.\datasets\readspeech\book_01689_chp_0004_reader_02106_16_seg_1.wav,10.333375,16000,1,3.7577057,4.098883,4.1734147,4.113135527830733,4.418109499906646,4.376857342569763,3.6843674
129,.\datasets\readspeech\book_01689_chp_0004_reader_02106_17_seg_1.wav,10.333375,16000,1,3.5896814,3.8425283,4.3280997,3.944738862433241,4.179197131163611,4.516354006435689,3.8560326
130,.\datasets\readspeech\book_01689_chp_0004_reader_02106_43_seg_2.wav,10.333375,16000,1,3.835063,4.065794,4.494502,4.189629659602537,4.38797265559699,4.655518792576023,3.6531174
131,.\datasets\readspeech\book_01689_chp_0004_reader_02106_45_seg_1.wav,10.333375,16000,1,3.6647453,3.9485784,4.3834815,4.020343149017273,4.279524761525181,4.563989081928466,3.533873
132,.\datasets\readspeech\book_01689_chp_0004_reader_02106_69_seg_1.wav,10.333375,16000,1,3.8870068,4.1564775,4.4956627,4.2406171319175305,4.470052815411922,4.656446649374124,3.6415665
133,.\datasets\readspeech\book_01689_chp_0004_reader_02106_47_seg_0.wav,10.333375,16000,1,2.5383935,3.6884053,2.4500625,2.8301150973563134,4.029801662561264,2.4918164374752054,3.5751345
134,.\datasets\readspeech\book_01714_chp_0004_reader_04606_19_seg_0.wav,10.333375,16000,1,3.4738555,3.6558855,4.353701,3.826927651791226,3.9977542524071,4.538532466927846,3.2489955
135,.\datasets\readspeech\book_01689_chp_0004_reader_02106_75_seg_1.wav,10.333375,16000,1,3.5291479,3.9818206,3.8772848,3.883339666016168,4.310544999014939,4.086673101012142,3.9992974
136,.\datasets\readspeech\book_01766_chp_0008_reader_05307_29_seg_2.wav,10.333375,16000,1,3.6216593,4.0506654,4.2920537,3.9770197905244626,4.374123106823713,4.484676535611362,3.369679
137,.\datasets\readspeech\book_01714_chp_0004_reader_04606_41_seg_2.wav,10.333375,16000,1,2.8075442,3.0105088,4.1208196,3.1244337129922712,3.327612855632524,4.327405404489593,2.8180969
138,.\datasets\readspeech\book_01689_chp_0004_reader_02106_76_seg_0.wav,10.333375,16000,1,2.6735651,3.1445863,3.7606466,2.9786081986184807,3.4718048423421335,3.965394537352223,2.8610053
139,.\datasets\readspeech\book_01811_chp_0001_reader_06797_7_seg_0.wav,10.333375,16000,1,3.6164453,3.8581388,4.471224,3.9717637467617695,4.194094055226035,4.636779831020583,3.7221014
140,.\datasets\readspeech\book_01811_chp_0001_reader_06797_32_seg_0.wav,10.333375,16000,1,3.4604442,3.6764226,4.3805995,3.813198106854667,4.018013926408377,4.561541794923139,3.6946492
