,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
23,datasets/readspeech\book_00423_chp_0005_reader_10531_66_seg_1.wav,10.333375,16000,1,3.7352576,3.9174795,4.505048,4.090814091853786,4.250318044759083,4.663926909747791,3.817315
24,datasets/readspeech\book_04362_chp_0020_reader_11254_72_seg_0.wav,10.333375,16000,1,4.0965333,4.277669,4.6103554,4.443114443689345,4.577181494846858,4.745027359336307,4.1005497
25,datasets/readspeech\book_00858_chp_0026_reader_09192_18_seg_0.wav,10.333375,16000,1,3.763213,3.9749439,4.422079,4.118603241236258,4.304144960892862,4.596422941822296,3.8279378
26,datasets/readspeech\book_10640_chp_0001_reader_05997_0_seg_1.wav,10.333375,16000,1,3.951875,4.226305,4.428894,4.303858245447934,4.5321418907022375,4.60208280316694,4.0581717
27,datasets/readspeech\book_11134_chp_0003_reader_05492_8_seg_0.wav,10.333375,16000,1,3.8384652,4.0435333,4.4883547,4.192978590299248,4.367578729689595,4.650594034799083,3.499105
28,datasets/readspeech\book_08932_chp_0020_reader_11216_22_seg_2.wav,10.333375,16000,1,3.2679203,4.098353,3.2484508,3.6141516027775875,4.4176282498821084,3.4009360977159893,3.9928987
29,datasets/readspeech\book_08583_chp_0009_reader_05722_10_seg_2.wav,10.333375,16000,1,3.3583238,3.5039206,4.3517685,3.708067215821034,3.8456681970854154,4.53686765512151,3.7496624
30,datasets/readspeech\book_08423_chp_0009_reader_01762_1_seg_1.wav,10.333375,16000,1,3.82946,4.1090217,4.4106226,4.1841115310302275,4.427300650588039,4.586862794868129,4.053428
31,datasets/readspeech\book_10808_chp_0016_reader_08366_6_seg_1.wav,10.333375,16000,1,4.1440353,4.343945,4.562915,4.488295913900773,4.634490582063902,4.70914521300454,4.028753
32,datasets/readspeech\book_07343_chp_0030_reader_00054_66_seg_2.wav,10.333375,16000,1,4.014403,4.24602,4.4966984,4.364355094438242,4.5494931982001345,4.657274110488849,4.0163774
33,datasets/readspeech\book_08580_chp_0003_reader_09073_56_seg_0.wav,10.333375,16000,1,3.644774,3.9588847,4.1051235,4.0002863237218635,4.289164362220469,4.312460565112806,3.964834
34,datasets/readspeech\book_05813_chp_0012_reader_10236_21_seg_2.wav,10.333375,16000,1,3.805932,4.0294294,4.3645363,4.160901960425182,4.3546082188444775,4.547837446488185,3.8105152
35,datasets/readspeech\book_07113_chp_0006_reader_07725_3_seg_1.wav,10.333375,16000,1,4.155109,4.390173,4.575351,4.49878898792048,4.673917295781331,4.718656711021028,4.0807004
36,datasets/readspeech\book_05924_chp_0008_reader_05011_36_seg_1.wav,10.333375,16000,1,3.1959307,3.698021,3.6697247,3.538812951069809,4.039243182282662,3.8685915196499843,3.1474833
37,datasets/readspeech\book_09074_chp_0014_reader_01289_23_seg_2.wav,10.333375,16000,1,3.4499633,3.702242,4.2834964,3.8024559227104033,4.043382708614051,4.477080208208813,3.723115
38,datasets/readspeech\book_01364_chp_0017_reader_11302_20_seg_1.wav,10.333375,16000,1,3.7190845,3.862265,4.5499253,4.074698055262198,4.198024399615404,4.699131928096554,4.0757666
39,datasets/readspeech\book_03665_chp_0002_reader_05427_12_seg_2.wav,10.333375,16000,1,4.200427,4.4233546,4.687976,4.541574154328012,4.701936267840051,4.80133835969578,3.9964082
40,datasets/readspeech\book_06571_chp_0009_reader_09436_30_seg_2.wav,10.333375,16000,1,3.8869658,4.142381,4.4979496,4.240576999743322,4.457400254811152,4.658273114785262,3.737001
41,datasets/readspeech\book_00603_chp_0015_reader_08994_17_seg_1.wav,10.333375,16000,1,3.8807802,4.0880966,4.552498,4.2345213784387665,4.408308800805522,4.70112138867899,3.7460463
42,datasets/readspeech\book_04551_chp_0005_reader_07729_0_seg_2.wav,10.333375,16000,1,3.629388,4.0123205,4.076454,3.98480567968947,4.338823071023495,4.284947770993539,4.023229
43,datasets/readspeech\book_06245_chp_0001_reader_10855_39_seg_0.wav,10.333375,16000,1,4.041471,4.297971,4.520029,4.390401147852017,4.59483376349525,4.675783512653785,4.1409636
44,datasets/readspeech\book_11308_chp_0034_reader_00335_7_seg_0.wav,10.333375,16000,1,3.9945138,4.281119,4.500281,4.345161761305065,4.580187189252677,4.660132534631314,4.185024
45,datasets/readspeech\book_06562_chp_0011_reader_10509_2_seg_0.wav,10.333375,16000,1,4.063263,4.273952,4.6290045,4.411306876670861,4.573940403546821,4.758831941809547,4.0014997
46,datasets/readspeech\book_10184_chp_0041_reader_07884_2_seg_0.wav,10.333375,16000,1,3.678961,4.0524445,4.214877,4.034593697719279,4.375754064671295,4.415140876288211,3.7043257
47,datasets/readspeech\book_02769_chp_0026_reader_00611_11_seg_0.wav,10.333375,16000,1,3.795292,4.114383,4.34079,4.1503854622473755,4.432153062321223,4.527381039467372,4.1792355
48,datasets/readspeech\book_03462_chp_0012_reader_09421_8_seg_2.wav,10.333375,16000,1,4.016815,4.2525377,4.522216,4.366679849171468,4.5552122113627105,4.677505500754142,3.9230938
49,datasets/readspeech\book_06419_chp_0002_reader_01708_16_seg_1.wav,10.333375,16000,1,2.8185349,3.7217638,2.9179595,3.1363337647924197,4.06248822354834,3.022448070531909,3.9784634
50,datasets/readspeech\book_10545_chp_0004_reader_08712_22_seg_1.wav,10.333375,16000,1,4.218739,4.4267645,4.6535053,4.558790471003398,4.704802187720707,4.776705312078884,4.03281
51,datasets/readspeech\book_02692_chp_0005_reader_06943_2_seg_1.wav,10.333375,16000,1,3.364165,3.855331,3.7311022,3.7141083264317243,4.191417788127952,3.934143493672047,3.851957
52,datasets/readspeech\book_04366_chp_0011_reader_05727_70_seg_1.wav,10.333375,16000,1,3.9449284,4.2198954,4.4710197,4.297109142993953,4.526483613612339,4.63661445903204,3.8877099
53,datasets/readspeech\book_10861_chp_0010_reader_05811_1_seg_2.wav,10.333375,16000,1,3.8350828,4.0734944,4.520746,4.189649142081011,4.395005050846115,4.676348491373929,4.0873127
54,datasets/readspeech\book_03462_chp_0012_reader_09421_26_seg_0.wav,10.333375,16000,1,3.7767518,4.0441236,4.4148192,4.132030717397783,4.368120783323827,4.590371382640114,3.9275184
55,datasets/readspeech\book_03629_chp_0010_reader_02691_18_seg_0.wav,10.333375,16000,1,3.974117,4.261239,4.4677324,4.3254303001041805,4.562833465607194,4.633948155980715,3.4105217
56,datasets/readspeech\book_05143_chp_0000_reader_07006_117_seg_2.wav,10.333375,16000,1,3.080459,4.045913,2.9361145,3.416978545937468,4.369763610662625,3.0432977695794063,3.9060855
57,datasets/readspeech\book_00771_chp_0044_reader_04076_32_seg_2.wav,10.333375,16000,1,4.087366,4.2780447,4.633812,4.434363598787926,4.577508979404627,4.762362641375044,3.9943495
58,datasets/readspeech\book_01476_chp_0008_reader_06957_47_seg_0.wav,10.333375,16000,1,3.9639988,4.220068,4.5013013,4.315624002284712,4.52663610331352,4.66094565155875,3.8876274
59,datasets/readspeech\book_00262_chp_0002_reader_10280_3_seg_2.wav,10.333375,16000,1,3.5852218,3.8994265,4.1882505,3.940228459156621,4.233281377429892,4.390628058790183,3.5504403
60,datasets/readspeech\book_10573_chp_0007_reader_01399_17_seg_1.wav,10.333375,16000,1,3.604168,4.0466523,4.003206,3.959376009547309,4.370441923382764,4.21343292439278,3.8766253
61,datasets/readspeech\book_05271_chp_0007_reader_00859_19_seg_1.wav,10.333375,16000,1,3.9787526,4.2273617,4.4397273,4.329918961212667,4.533073891892515,4.611038089138941,4.0398088
62,datasets/readspeech\book_05845_chp_0019_reader_08702_46_seg_1.wav,10.333375,16000,1,4.1314406,4.376979,4.543748,4.476343240661574,4.662710628911457,4.6943418668467976,4.183992
63,datasets/readspeech\book_07954_chp_0004_reader_06988_18_seg_2.wav,10.333375,16000,1,3.8406198,4.073575,4.534666,4.195098749561206,4.395078584367652,4.687267052758053,3.7447536
64,datasets/readspeech\book_04344_chp_0007_reader_07843_25_seg_0.wav,10.333375,16000,1,3.8659005,4.144343,4.4602838,4.219936344983173,4.459163414525776,4.627888708145182,3.62318
65,datasets/readspeech\book_03665_chp_0009_reader_03044_2_seg_0.wav,10.333375,16000,1,4.3979783,4.5847087,4.698599,4.725066869361897,4.834762276111938,4.8088070569398855,3.6673255
66,datasets/readspeech\book_07459_chp_0011_reader_11880_35_seg_2.wav,10.333375,16000,1,3.5425062,3.767746,4.358882,3.8969216515737686,4.107228731910743,4.542987735616039,4.1274314
67,datasets/readspeech\book_02143_chp_0001_reader_10721_16_seg_2.wav,10.333375,16000,1,3.8283017,4.1165338,4.4154654,4.182970413459972,4.434097790769233,4.590910887645155,3.799971
68,datasets/readspeech\book_11341_chp_0009_reader_05690_0_seg_1.wav,10.333375,16000,1,4.017272,4.1911345,4.628415,4.367119999998842,4.500991720442504,4.758398306156717,4.274343
69,datasets/readspeech\book_05144_chp_0005_reader_04040_12_seg_1.wav,10.333375,16000,1,3.8704484,4.1201973,4.4546485,4.224396786256423,4.437408632826966,4.623288000516754,3.7686527
70,datasets/readspeech\book_04466_chp_0014_reader_10811_32_seg_0.wav,10.333375,16000,1,3.0355303,3.957281,3.0527275,3.369253121788478,4.287665805897502,3.17721093037618,4.124265
71,datasets/readspeech\book_04759_chp_0002_reader_02859_50_seg_2.wav,10.333375,16000,1,4.131448,4.2722883,4.649325,4.4763500341054066,4.572488784714137,4.773676970960727,4.176241
72,datasets/readspeech\book_10130_chp_0004_reader_03745_0_seg_2.wav,10.333375,16000,1,3.8393996,4.3055515,4.049291,4.1938980861691375,4.601403233710961,4.258628931434002,3.7202213
73,datasets/readspeech\book_09962_chp_0010_reader_11182_38_seg_2.wav,10.333375,16000,1,3.63445,4.0126557,4.0786333,3.989901497956906,4.339132886998328,4.2870486682126945,3.8585036
74,datasets/readspeech\book_01984_chp_0003_reader_00526_16_seg_2.wav,10.333375,16000,1,4.021745,4.268569,4.473239,4.371428773558098,4.569241484776435,4.638411680670602,3.900277
75,datasets/readspeech\book_02726_chp_0028_reader_08303_17_seg_0.wav,10.333375,16000,1,3.89068,4.256727,4.145654,4.244211216043561,4.558883613672994,4.350877414728933,4.1429744
76,datasets/readspeech\book_00423_chp_0005_reader_10531_20_seg_1.wav,10.333375,16000,1,3.6049526,3.912459,4.3256145,3.960168173238985,4.245586109881091,4.514186736358743,3.6768417
77,datasets/readspeech\book_00789_chp_0002_reader_09579_19_seg_2.wav,10.333375,16000,1,3.803018,4.018674,4.5364537,4.1580231244799775,4.344691389363457,4.688662715132123,3.742787
78,datasets/readspeech\book_03028_chp_0016_reader_09104_7_seg_1.wav,10.333375,16000,1,3.7335777,4.1795316,3.9728005,4.089141451950332,4.490660426704589,4.183252345425731,3.5674329
79,datasets/readspeech\book_02165_chp_0001_reader_03325_74_seg_1.wav,10.333375,16000,1,3.6033182,3.9769263,4.0385795,3.9585180601438226,4.305990908226813,4.248184201247818,3.4061642
80,datasets/readspeech\book_06945_chp_0008_reader_03510_32_seg_1.wav,10.333375,16000,1,4.075733,4.304035,4.5229015,4.423244438232746,4.600090131234754,4.678044994986213,4.0693207
81,datasets/readspeech\book_09781_chp_0011_reader_08489_8_seg_2.wav,10.333375,16000,1,4.2209396,4.4275293,4.594358,4.560856594734346,4.7054446815610005,4.733049468769743,4.03975
82,datasets/readspeech\book_10134_chp_0013_reader_08463_27_seg_2.wav,10.333375,16000,1,3.415563,3.7710366,4.242428,3.7671209498292844,4.110416381198665,4.44022600765433,3.6887035
83,datasets/readspeech\book_00384_chp_0022_reader_07500_8_seg_2.wav,10.333375,16000,1,3.9456282,4.205169,4.5207014,4.297789263991727,4.513452145753138,4.676313187199172,3.9090354
84,datasets/readspeech\book_03549_chp_0005_reader_07726_13_seg_2.wav,10.333375,16000,1,3.812595,4.0016828,4.5514455,4.167480953187559,4.328980273785641,4.700307913902713,4.102159
85,datasets/readspeech\book_08450_chp_0004_reader_08295_59_seg_1.wav,10.333375,16000,1,3.6365974,3.8972542,4.391724,3.992062517902719,4.231227405349019,4.57096895411825,3.871592
86,datasets/readspeech\book_01578_chp_0014_reader_05607_8_seg_0.wav,10.333375,16000,1,4.0668597,4.327467,4.489481,4.414751931441267,4.620327692579938,4.651497608934287,4.165526
87,datasets/readspeech\book_01294_chp_0012_reader_06008_14_seg_1.wav,10.333375,16000,1,3.8599048,4.0527496,4.4991364,4.214052226464744,4.376033770988095,4.659220060214025,3.756086
88,datasets/readspeech\book_00028_chp_0031_reader_05303_86_seg_1.wav,10.333375,16000,1,4.0713243,4.3217516,4.5483003,4.419026063285273,4.6154020241377856,4.697873580093215,3.5699596
89,datasets/readspeech\book_01294_chp_0012_reader_06008_4_seg_1.wav,10.333375,16000,1,3.7445004,4.021961,4.451075,4.100011415669317,4.34772470716823,4.62036329332384,3.934909
90,datasets/readspeech\book_01398_chp_0038_reader_11077_15_seg_0.wav,10.333375,16000,1,3.616811,3.8547592,4.425739,3.972132525258688,4.190872679384946,4.599464881720686,3.7763681
91,datasets/readspeech\book_10546_chp_0008_reader_02226_38_seg_0.wav,10.333375,16000,1,3.8816342,4.1753397,4.4203897,4.23535771701214,4.48692130263021,4.595016729362918,3.9741914
92,datasets/readspeech\book_03893_chp_0004_reader_06273_44_seg_1.wav,10.333375,16000,1,3.6432707,3.911404,4.2798696,3.998774942547102,4.244591179101824,4.473851974559453,4.1548
93,datasets/readspeech\book_11020_chp_0008_reader_06271_0_seg_1.wav,10.333375,16000,1,4.2887235,4.482465,4.6438084,4.624200484230827,4.751260296621831,4.769667306573657,4.116598
94,datasets/readspeech\book_08540_chp_0010_reader_01594_7_seg_2.wav,10.333375,16000,1,3.6938655,3.9961698,4.1933446,4.0495114051463785,4.323870855164629,4.395337908845981,3.95248
95,datasets/readspeech\book_04132_chp_0007_reader_10060_30_seg_1.wav,10.333375,16000,1,4.1721444,4.4598227,4.449923,4.514902025222443,4.732456512965841,4.619419185438858,4.1585407
96,datasets/readspeech\book_10215_chp_0003_reader_06611_3_seg_0.wav,10.333375,16000,1,2.9029315,3.6986794,3.1846457,3.2273889487297556,4.039889190398471,3.3282490785572363,3.9429445
97,datasets/readspeech\book_09918_chp_0018_reader_09944_93_seg_2.wav,10.333375,16000,1,3.8808165,4.0686293,4.5245123,4.234556869647525,4.390563293582205,4.679311458586933,3.949471
98,datasets/readspeech\book_02210_chp_0006_reader_07484_12_seg_2.wav,10.333375,16000,1,4.038823,4.318438,4.471669,4.3878570928700436,4.612543188585196,4.637140647867641,4.055183
99,datasets/readspeech\book_03959_chp_0032_reader_05061_17_seg_2.wav,10.333375,16000,1,3.2543063,3.8799171,3.5545204,3.599941424935372,4.21480322773731,3.7434681407918062,3.912729
100,datasets/readspeech\book_11134_chp_0009_reader_07499_27_seg_1.wav,10.333375,16000,1,3.9838185,4.179063,4.528582,4.334821452995796,4.490242496887325,4.682505976877948,3.8996155
101,datasets/readspeech\book_08808_chp_0010_reader_02396_42_seg_1.wav,10.333375,16000,1,4.0746365,4.302794,4.5893245,4.4221953093363755,4.599014930345936,4.729254897031618,4.198487
102,datasets/readspeech\book_05695_chp_0045_reader_08838_17_seg_2.wav,10.333375,16000,1,3.872781,4.0585303,4.573882,4.226683736425441,4.381328626519968,4.717536959840444,3.6271837
103,datasets/readspeech\book_06562_chp_0011_reader_10509_23_seg_2.wav,10.333375,16000,1,4.235345,4.3953366,4.7277284,4.574366593654732,4.678293054788984,4.828986490314378,3.9399643
104,datasets/readspeech\book_06510_chp_0016_reader_09343_11_seg_1.wav,10.333375,16000,1,3.9848173,4.1768904,4.565304,4.335787614458693,4.488304904045033,4.710978054708938,4.004417
105,datasets/readspeech\book_02559_chp_0016_reader_07567_42_seg_0.wav,10.333375,16000,1,4.170814,4.38545,4.6303926,4.513644972786464,4.669909920423436,4.75985254924319,3.9155724
106,datasets/readspeech\book_02236_chp_0014_reader_02068_9_seg_2.wav,10.333375,16000,1,3.268361,4.1356473,3.4532182,3.6146114539308645,4.451342107872293,3.6315007164552537,3.9329433
107,datasets/readspeech\book_05339_chp_0016_reader_08805_28_seg_1.wav,10.333375,16000,1,3.356292,4.056535,3.5703597,3.7059651178659405,4.379501510088026,3.7608198583439814,3.738981
108,datasets/readspeech\book_08580_chp_0003_reader_09073_54_seg_2.wav,10.333375,16000,1,3.866403,4.057058,4.493676,4.220429388799909,4.379980520357014,4.654858168307246,4.0535297
109,datasets/readspeech\book_08702_chp_0028_reader_08376_2_seg_0.wav,10.333375,16000,1,4.0957646,4.2914686,4.5663557,4.44238108235237,4.589189494492511,4.711784226270631,4.0744276
110,datasets/readspeech\book_05883_chp_0016_reader_10410_16_seg_2.wav,10.333375,16000,1,3.327075,3.9019432,3.620159,3.6756930744132528,4.235660025919879,3.8150734131181707,4.1487584
111,datasets/readspeech\book_07207_chp_0014_reader_10256_3_seg_0.wav,10.333375,16000,1,3.877627,4.1732154,4.376088,4.231432603615253,4.485025088875576,4.557703881347404,3.9748297
112,datasets/readspeech\book_00084_chp_0006_reader_04891_2_seg_0.wav,10.333375,16000,1,3.5721292,3.8161752,4.3915,3.9269748590079216,4.153949180454622,4.570779555784256,4.003912
113,datasets/readspeech\book_11110_chp_0031_reader_02757_10_seg_0.wav,10.333375,16000,1,2.4298434,3.4018285,2.6280231,2.709924523746339,3.741416102477956,2.6913239734966954,4.020753
114,datasets/readspeech\book_03072_chp_0004_reader_01440_28_seg_2.wav,10.333375,16000,1,4.2111487,4.455327,4.5829434,4.551659390851857,4.728709697030434,4.7244268107980645,4.2028356
115,datasets/readspeech\book_07772_chp_0005_reader_09414_44_seg_0.wav,10.333375,16000,1,4.25826,4.4691815,4.610857,4.595803780407577,4.74024242864555,4.745400925677922,3.8585079
116,datasets/readspeech\book_10481_chp_0003_reader_10290_23_seg_0.wav,10.333375,16000,1,3.875273,4.197477,4.352775,4.229126144279284,4.506627603438155,4.537734963301214,4.1315503
117,datasets/readspeech\book_07459_chp_0005_reader_09735_26_seg_2.wav,10.333375,16000,1,4.04614,4.3085485,4.502514,4.394885226998533,4.603997060375773,4.661911272042963,4.198793
118,datasets/readspeech\book_01279_chp_0020_reader_08103_39_seg_1.wav,10.333375,16000,1,3.9354897,4.1756353,4.5006433,4.287929728385723,4.487185126049963,4.660421359779758,3.9563391
119,datasets/readspeech\book_03549_chp_0005_reader_07726_27_seg_0.wav,10.333375,16000,1,3.8236477,4.0818033,4.321249,4.178383755060868,4.402580194488247,4.510373806702329,4.039898
120,datasets/readspeech\book_00101_chp_0007_reader_01727_3_seg_1.wav,10.333375,16000,1,4.132119,4.347032,4.5217943,4.47698768425882,4.63713754234135,4.6771737421525,4.270265
121,datasets/readspeech\book_07343_chp_0030_reader_00054_43_seg_0.wav,10.333375,16000,1,4.2269335,4.453586,4.634326,4.566481086103962,4.727257558975492,4.762739474531815,4.189559
122,datasets/readspeech\book_00084_chp_0006_reader_04891_21_seg_2.wav,10.333375,16000,1,3.7638476,4.002981,4.4430585,4.119233142805987,4.330182821228276,4.613781437137112,3.8854046
123,datasets/readspeech\book_02397_chp_0011_reader_08260_3_seg_2.wav,10.333375,16000,1,4.0814843,4.438487,4.309948,4.42874361212611,4.714635616876339,4.500467318592504,3.737056
124,datasets/readspeech\book_09423_chp_0004_reader_00966_7_seg_1.wav,10.333375,16000,1,3.2815652,4.2278347,3.196266,3.628376593281373,4.533491031797257,3.341509047305506,4.14746
125,datasets/readspeech\book_04308_chp_0093_reader_10467_7_seg_2.wav,10.333375,16000,1,4.039286,4.211539,4.5256934,4.388302007622773,4.519094112419253,4.68023935623237,3.9940116
126,datasets/readspeech\book_06775_chp_0013_reader_09172_16_seg_2.wav,10.333375,16000,1,4.0814304,4.333483,4.4665236,4.428692108601995,4.62550527333986,4.632966507587334,4.161433
127,datasets/readspeech\book_03104_chp_0022_reader_06439_91_seg_1.wav,10.333375,16000,1,4.0444922,4.279121,4.6152725,4.393302907397685,4.5784468035555905,4.7486838248197785,3.8323781
128,datasets/readspeech\book_04361_chp_0009_reader_08110_35_seg_1.wav,10.333375,16000,1,4.1691284,4.350387,4.6348886,4.51205194269334,4.640012003552215,4.7631518125937715,3.6870456
129,datasets/readspeech\book_05087_chp_0029_reader_02932_17_seg_1.wav,10.333375,16000,1,3.984235,4.2545576,4.3733635,4.335224399669203,4.5569827565740315,4.555381808535426,3.7955167
130,datasets/readspeech\book_03533_chp_0017_reader_07966_28_seg_1.wav,10.333375,16000,1,3.4233935,3.7073002,4.1502786,3.7751744528391327,4.048339383379061,4.355224191282122,3.4272435
131,datasets/readspeech\book_03549_chp_0005_reader_07726_13_seg_1.wav,10.333375,16000,1,3.8273225,4.0283003,4.504449,4.182005584224118,4.353568157766301,4.663450766234058,4.219983
132,datasets/readspeech\book_06403_chp_0005_reader_08804_12_seg_0.wav,10.333375,16000,1,4.0938993,4.3692565,4.5203094,4.440601065074938,4.656134284272988,4.676004423716206,4.100178
133,datasets/readspeech\book_06046_chp_0064_reader_10137_5_seg_2.wav,10.333375,16000,1,4.2849507,4.4651394,4.6868167,4.620690106222506,4.736881995339587,4.800519848981807,4.002158
134,datasets/readspeech\book_06419_chp_0002_reader_01708_22_seg_1.wav,10.333375,16000,1,3.5100815,3.88335,4.0499973,3.863922428659454,4.218059582422243,4.259316228131467,3.906651
135,datasets/readspeech\book_10995_chp_0001_reader_05486_44_seg_2.wav,10.333375,16000,1,3.9918728,4.199555,4.550296,4.3426096852157094,4.508472405916628,4.699418647754983,4.0019655
136,datasets/readspeech\book_04648_chp_0018_reader_07989_0_seg_2.wav,10.333375,16000,1,3.8925557,4.171074,4.4009933,4.246045804413659,4.483112637756657,4.578783614849865,3.9205966
137,datasets/readspeech\book_02692_chp_0005_reader_06943_14_seg_2.wav,10.333375,16000,1,4.268927,4.4836707,4.6672144,4.605760664476723,4.752258642539566,4.786574367282162,3.9693937
138,datasets/readspeech\book_08791_chp_0027_reader_11297_2_seg_2.wav,10.333375,16000,1,3.8839703,4.1342125,4.3996243,4.237644965604186,4.450050127187186,4.577631757679413,3.6360698
139,datasets/readspeech\book_07926_chp_0037_reader_10215_7_seg_1.wav,10.333375,16000,1,4.1597595,4.3505697,4.6511655,4.503191297569811,4.640168404792384,4.775011395326533,4.1044545
140,datasets/readspeech\book_10995_chp_0004_reader_01615_14_seg_1.wav,10.333375,16000,1,3.6525877,3.9490654,4.3518777,4.008138515562132,4.279980785465446,4.536961760470328,3.7228174
141,datasets/readspeech\book_00221_chp_0025_reader_01411_23_seg_2.wav,10.333375,16000,1,3.7580163,4.0482283,4.3115473,4.113444046909587,4.371887910033568,4.501872398623863,4.1301947
142,datasets/readspeech\book_03929_chp_0002_reader_06367_46_seg_0.wav,10.333375,16000,1,3.2486749,4.053928,3.3172815,3.5940582505706677,4.377113531054404,3.4789606688970633,3.4904475
143,datasets/readspeech\book_01309_chp_0006_reader_04947_23_seg_1.wav,10.333375,16000,1,3.6818585,3.8854818,4.4410734,4.0374956389881795,4.220080886876332,4.612147247998198,3.9864407
144,datasets/readspeech\book_04288_chp_0071_reader_10846_1_seg_2.wav,10.333375,16000,1,3.9496553,4.1500998,4.5558877,4.301702273451469,4.464333196430393,4.703738115101382,4.0872946
145,datasets/readspeech\book_01309_chp_0006_reader_04947_27_seg_2.wav,10.333375,16000,1,3.78653,4.1339083,4.2149634,4.141715947293121,4.449776135446385,4.41521990530922,3.9546182
