,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
24,./datasets/emotionalspeech\1001_TSI_DIS_XX.wav,2.2204375,16000,8,2.1756158,2.581859,3.1970646,2.152375652718153,2.5968339673953955,3.401949928057163,2.907887
25,./datasets/emotionalspeech\1057_IEO_DIS_HI.wav,2.3771875,16000,1,2.1167357,2.6697707,2.941492,2.1040012097724623,2.6660747859282146,3.1980230283185467,3.289148
26,./datasets/emotionalspeech\1029_MTI_FEA_XX.wav,3.6833125,16000,5,2.0880265,2.27793,3.463234,2.079430367005536,2.349734362440045,3.596716093119172,2.8210788
27,./datasets/emotionalspeech\1034_TSI_HAP_XX.wav,2.978,16000,2,2.265514,2.5310159,3.6847527,2.225207249363202,2.5569216905274237,3.7442197948014373,2.948722
28,./datasets/emotionalspeech\1010_IEO_HAP_LO.wav,2.4816875,16000,1,1.5630267,1.9929097,3.296242,1.6242225539779171,2.104753042085277,3.477509090194698,2.4044771
29,./datasets/emotionalspeech\1010_MTI_SAD_XX.wav,2.5078125,16000,1,1.6627581,2.2573469,2.9557967,1.7137015022844273,2.3332092423192647,3.209934010067659,2.6404667
30,./datasets/emotionalspeech\1044_WSI_HAP_XX.wav,2.3771875,16000,1,1.8731651,2.421067,2.8829138,1.8980631001937927,2.4687662545764297,3.1486847839193506,2.8078153
31,./datasets/emotionalspeech\1044_TIE_DIS_XX.wav,3.4743125,16000,4,2.2267237,2.6765835,3.0432425,2.1936310093122717,2.670476749231229,3.2783799498032713,3.5309246
32,./datasets/emotionalspeech\1021_TIE_SAD_XX.wav,3.4481875,16000,4,1.8630164,2.3188415,3.449491,1.8890994938776364,2.3841318796279993,3.586974372312805,2.5773242
33,./datasets/emotionalspeech\1028_IEO_ANG_MD.wav,2.0636875,16000,7,1.666378,2.1958752,2.6882706,1.7160067183100212,2.2800784178816125,2.975386215886492,2.724011
34,./datasets/emotionalspeech\1012_IEO_SAD_MD.wav,2.71675,16000,1,1.3003553,1.5790709,2.9541721,1.3821130760783022,1.723652919872415,3.2085839868370534,2.3596659
35,./datasets/emotionalspeech\1004_MTI_FEA_XX.wav,3.2391875,16000,3,1.1563748,1.5951847,2.2201338,1.2452454050383719,1.7386177339249709,2.522132083360536,2.4760895
36,./datasets/emotionalspeech\1049_TIE_FEA_XX.wav,3.0825,16000,3,2.0820167,2.379532,3.6485565,2.075020751481563,2.434752242216326,3.722064116152423,2.81237
37,./datasets/emotionalspeech\1053_ITS_FEA_XX.wav,1.907,16000,6,2.083151,2.2211094,3.6941564,2.07595311202677,2.302505186160696,3.7511119240851705,2.679013
38,./datasets/emotionalspeech\1018_WSI_HAP_XX.wav,2.1681875,16000,8,1.8716155,2.2674034,2.7741978,1.8963886865904105,2.3408952900712885,3.054106950455465,2.8599026
39,./datasets/emotionalspeech\1047_TSI_DIS_XX.wav,2.899625,16000,2,2.2036767,2.8791656,2.8609142,2.1754487056195364,2.823659937359882,3.1298662106099364,2.9543629
40,./datasets/emotionalspeech\1003_IOM_NEU_XX.wav,3.2391875,16000,3,2.2332752,2.9205446,2.79473,2.1994158284716794,2.8541892839410536,3.0719972589016944,2.5536783
41,./datasets/emotionalspeech\1034_MTI_SAD_XX.wav,2.71675,16000,1,2.0613706,2.6241295,3.020987,2.057895260215807,2.6306437170639074,3.263533403644684,2.7990966
42,./datasets/emotionalspeech\1007_IOM_FEA_XX.wav,3.4220625,16000,4,1.6839677,2.2419891,2.7950137,1.7319330503896255,2.3188670094257993,3.0717550706421126,2.6679509
43,./datasets/emotionalspeech\1007_IEO_FEA_HI.wav,2.0114375,16000,7,1.9921057,2.2063038,3.448509,1.9994451672380766,2.289835790959264,3.5865521553870714,2.7974632
44,./datasets/emotionalspeech\1011_IEO_HAP_MD.wav,2.2204375,16000,8,1.9172232,2.390219,3.1869986,1.9353549579231082,2.442777620039289,3.3943098998531975,2.802531
45,./datasets/emotionalspeech\1041_IEO_SAD_LO.wav,1.907,16000,6,1.7495793,2.2641692,2.7470233,1.7903086998873834,2.3386388805242384,3.0265693062490033,2.6916726
46,./datasets/emotionalspeech\1058_TSI_ANG_XX.wav,2.1159375,16000,7,2.117341,2.3184345,3.5018597,2.1044422431394163,2.3841508755418155,3.6239158221522816,2.4955902
47,./datasets/emotionalspeech\1048_TSI_ANG_XX.wav,2.1159375,16000,7,1.6852634,1.9072376,2.6276612,1.7332984281189119,2.027389688871012,2.922197468866116,2.5703316
48,./datasets/emotionalspeech\1015_IOM_NEU_XX.wav,2.0375625,16000,7,2.4985707,2.9608576,3.7912211,2.410516163027901,2.8836518529442157,3.811559838927907,2.9520054
49,./datasets/emotionalspeech\1016_TAI_SAD_XX.wav,2.847375,16000,2,2.0193477,2.3991466,3.5820103,2.0225939571338336,2.450874596750838,3.6783766263027076,3.091958
50,./datasets/emotionalspeech\1008_IOM_SAD_XX.wav,3.7355625,16000,5,2.1603568,2.6263332,3.336481,2.139545861547241,2.6312383614671715,3.5053946350437686,3.071097
51,./datasets/emotionalspeech\1025_WSI_SAD_XX.wav,2.2988125,16000,1,1.0568627,1.4616029,1.6015298,1.1493417838928401,1.61023689758231,1.8433472855458521,2.801366
52,./datasets/emotionalspeech\1017_ITH_ANG_XX.wav,3.13475,16000,3,1.8334011,2.2501476,3.2646873,1.863590139827436,2.327066201643406,3.453223432702378,2.9278467
53,./datasets/emotionalspeech\1031_IWW_DIS_XX.wav,2.4555625,16000,1,2.1890514,2.645741,3.6245396,2.1635982312400475,2.647464209602126,3.7066291698531124,2.92708
54,./datasets/emotionalspeech\1003_TSI_DIS_XX.wav,3.6310625,16000,5,1.9034176,2.3907318,2.8301597,1.9237030280954428,2.4428309479395587,3.102451286700243,2.370793
55,./datasets/emotionalspeech\1015_IWW_SAD_XX.wav,2.2988125,16000,1,1.0453506,1.5042859,1.855364,1.1381378849229806,1.6517156274201528,2.1362692818198243,2.4901114
56,./datasets/emotionalspeech\1061_ITH_HAP_XX.wav,2.2726875,16000,1,1.7119312,2.0983965,2.8243155,1.7573241369821706,2.197294687049344,3.0984255876730042,2.7687352
57,./datasets/emotionalspeech\1031_IEO_HAP_MD.wav,1.671875,16000,4,1.4056802,1.8479419,2.3992252,1.4800836431969864,1.9740393551167337,2.7046252203477037,2.7772036
58,./datasets/emotionalspeech\1008_IOM_NEU_XX.wav,2.4816875,16000,1,1.7122864,2.447208,2.5747974,1.75763798620038,2.4899936542524355,2.874293412256803,2.7007196
59,./datasets/emotionalspeech\1047_IEO_FEA_MD.wav,2.4816875,16000,1,2.5090737,2.6846404,3.813166,2.4188404490470994,2.677542510028255,3.825433699988232,2.7167416
60,./datasets/emotionalspeech\1021_ITH_SAD_XX.wav,3.004125,16000,3,1.0782698,1.672978,1.6882701,1.170099161459942,1.812238027571014,1.9450784783542117,2.478594
61,./datasets/emotionalspeech\1009_DFA_DIS_XX.wav,2.61225,16000,1,2.1913638,2.6013525,3.5760791,2.1654922744039338,2.6128310998307467,3.674593992375173,3.0132263
62,./datasets/emotionalspeech\1035_IOM_NEU_XX.wav,2.2988125,16000,1,1.3340534,1.588104,1.5769299,1.4136953609951288,1.732278458556018,1.8140573807543483,2.8137953
63,./datasets/emotionalspeech\1004_ITS_DIS_XX.wav,3.108625,16000,3,1.5591723,1.9884666,2.5303924,1.6205865073411,2.100737237020244,2.82317326497105,2.8734426
64,./datasets/emotionalspeech\1062_IEO_DIS_HI.wav,2.2465625,16000,8,1.9349586,2.348085,3.412357,1.9509574115010415,2.4086496000052255,3.5609055439167734,2.9009576
65,./datasets/emotionalspeech\1037_TSI_SAD_XX.wav,2.61225,16000,1,1.775518,2.2514055,3.1788194,1.8132482685465348,2.3282052420454655,3.388668215927575,2.5442755
66,./datasets/emotionalspeech\1033_IOM_DIS_XX.wav,2.1681875,16000,8,2.07404,2.753586,2.6554942,2.0659305338939147,2.728228410886795,2.941329478826679,2.7671733
67,./datasets/emotionalspeech\1002_IEO_HAP_LO.wav,2.8735,16000,2,1.9755957,2.608552,2.5739522,1.9852052985708388,2.618294245574787,2.867118831046797,2.6565313
68,./datasets/emotionalspeech\1004_IEO_ANG_HI.wav,4.049,16000,7,2.7597783,3.0317295,3.7999268,2.608818965697122,2.934161442840391,3.8172426733631086,2.421017
69,./datasets/emotionalspeech\1057_ITS_FEA_XX.wav,2.5339375,16000,1,1.482098,1.9671903,2.4570432,1.5506241538306806,2.081906522852986,2.7628251084054276,2.5715823
70,./datasets/emotionalspeech\1032_ITS_NEU_XX.wav,2.586125,16000,1,2.0009334,2.4706845,3.2535446,2.0070918872201458,2.5089597056820887,3.4456246958562873,3.0847805
71,./datasets/emotionalspeech\1051_IEO_FEA_MD.wav,2.8735,16000,2,1.8032548,2.242772,3.019634,1.8364323632299722,2.319590810378732,3.2595532701915007,2.8900478
72,./datasets/emotionalspeech\1061_DFA_HAP_XX.wav,1.85475,16000,5,1.8168558,2.3234532,2.6737137,1.8489640511519383,2.387786840165174,2.962944249332026,2.551495
73,./datasets/emotionalspeech\1043_ITH_FEA_XX.wav,2.4816875,16000,1,1.1329249,1.5013055,2.4703994,1.22291655852793,1.6488291856488857,2.775651934496007,2.4303916
74,./datasets/emotionalspeech\1032_IEO_HAP_HI.wav,2.0375625,16000,7,1.955253,2.4881854,2.860357,1.9681307538766715,2.5226986604349615,3.1291792136933414,3.0232997
75,./datasets/emotionalspeech\1060_TAI_HAP_XX.wav,2.3510625,16000,1,1.4135535,1.8291715,1.8756857,1.4875949635191836,1.9574069403087107,2.1589867778471046,2.6552143
76,./datasets/emotionalspeech\1043_ITH_ANG_XX.wav,2.1681875,16000,8,2.0498993,2.2426677,3.4024045,2.047396996658656,2.319099096409119,3.5527752166481865,2.8335745
77,./datasets/emotionalspeech\1005_WSI_NEU_XX.wav,3.187,16000,3,2.7362187,3.2246475,3.704504,2.5913091949686717,3.068523123885988,3.7578655715278195,3.331726
78,./datasets/emotionalspeech\1050_MTI_DIS_XX.wav,3.866125,16000,6,2.6199532,3.2183087,3.4204931,2.503402432690813,3.0639652401966764,3.5667492543147095,2.9595451
79,./datasets/emotionalspeech\1030_IWL_ANG_XX.wav,3.056375,16000,3,1.9553547,2.3515933,2.9421875,1.9681399246190339,2.4116711549095267,3.196829864891169,3.30159
80,./datasets/emotionalspeech\1032_IWL_SAD_XX.wav,2.8735,16000,2,2.5613587,3.0262148,3.525704,2.4586647607983823,2.9305404764190692,3.6402947609649297,3.1824775
81,./datasets/emotionalspeech\1053_MTI_SAD_XX.wav,2.2465625,16000,8,1.3532456,1.9334396,2.1378047,1.4308909143432034,2.0506219317213223,2.439351881844096,2.4057333
82,./datasets/emotionalspeech\1037_MTI_ANG_XX.wav,3.13475,16000,3,1.9114598,2.8801565,2.1381388,1.9305165100450221,2.824275124980842,2.441976590606952,3.2714558
83,./datasets/emotionalspeech\1036_IEO_HAP_HI.wav,2.0636875,16000,7,2.3350906,2.9373302,2.7951164,2.2816764247249783,2.866358198030253,3.0723253347281116,3.3815846
84,./datasets/emotionalspeech\1050_IWW_DIS_XX.wav,2.951875,16000,2,2.4941473,2.9672973,3.6074238,2.4072331643725606,2.8882070954405297,3.695196907995993,2.8556623
85,./datasets/emotionalspeech\1031_IWW_FEA_XX.wav,2.4816875,16000,1,1.6082088,2.143252,2.6630573,1.6649266602230082,2.236079163217565,2.9554477763801494,2.48545
86,./datasets/emotionalspeech\1008_IOM_ANG_XX.wav,3.7094375,16000,5,2.2423139,2.5945857,3.6202686,2.2058395333809964,2.6061389047977235,3.700662502645671,3.075425
87,./datasets/emotionalspeech\1026_MTI_NEU_XX.wav,2.742875,16000,1,2.459537,3.0522969,3.2723377,2.380237762245192,2.9492748173142918,3.459717637345654,3.0232348
88,./datasets/emotionalspeech\1055_IEO_HAP_HI.wav,1.8025,16000,5,1.6462612,1.8301023,3.4432495,1.698895156219714,1.9580609361762078,3.583190856184392,2.4959283
89,./datasets/emotionalspeech\1011_IEO_DIS_MD.wav,2.8735,16000,2,2.7884738,3.1669528,3.8701108,2.6300675038920565,3.0291686008906256,3.8592406021609835,2.8983698
90,./datasets/emotionalspeech\1029_TAI_ANG_XX.wav,2.951875,16000,2,2.6738029,2.8325758,3.9811559,2.544770315396598,2.789606273309359,3.9232641626961082,3.0077314
91,./datasets/emotionalspeech\1061_MTI_NEU_XX.wav,2.769,16000,2,2.0684662,2.7251854,2.9260697,2.0635703666021668,2.708510355164753,3.1844219595954453,2.5447423
92,./datasets/emotionalspeech\1043_IOM_HAP_XX.wav,1.75025,16000,5,1.9869254,2.236699,3.5266757,1.994023329594467,2.3145645633546206,3.6397539301195687,2.5076754
93,./datasets/emotionalspeech\1046_IEO_HAP_MD.wav,1.8025,16000,5,1.9080054,2.604043,2.649382,1.9274716758355581,2.613771120721493,2.942861764434839,2.6840374
94,./datasets/emotionalspeech\1056_IWL_SAD_XX.wav,2.3771875,16000,1,2.4581685,3.1791825,3.2114797,2.379166593834804,3.037785792396874,3.4137431725264875,2.7401025
95,./datasets/emotionalspeech\1030_ITS_HAP_XX.wav,2.742875,16000,1,1.8892127,2.2722466,3.0500474,1.9118783407351267,2.345732122880271,3.2870661617944354,3.2558486
96,./datasets/emotionalspeech\1016_IEO_FEA_MD.wav,2.951875,16000,2,1.8970153,2.393698,3.0548744,1.9185716202976377,2.446418316635129,3.28905480258097,2.881821
97,./datasets/emotionalspeech\1053_MTI_DIS_XX.wav,2.899625,16000,2,2.4123387,3.033239,3.1396716,2.3424572767360115,2.935319299940084,3.3574014774419165,3.1635017
98,./datasets/emotionalspeech\1022_TIE_HAP_XX.wav,3.4743125,16000,4,1.9575114,2.452298,2.8857188,1.9692626129672521,2.4912503725156334,3.1491194708056147,3.2942123
99,./datasets/emotionalspeech\1015_WSI_DIS_XX.wav,2.0636875,16000,7,1.9173442,2.5073273,2.8435788,1.9350497503681303,2.5371477340501416,3.111305788304795,2.829305
100,./datasets/emotionalspeech\1025_IOM_SAD_XX.wav,2.61225,16000,1,1.7356728,2.4637942,2.5255873,1.7782687424156882,2.5034028353343536,2.828154383916422,2.7991488
101,./datasets/emotionalspeech\1013_IEO_SAD_LO.wav,1.9330625,16000,6,1.5935922,2.196598,2.705636,1.6516792298410852,2.2816463877720348,2.9930064107608487,2.2913296
102,./datasets/emotionalspeech\1028_WSI_FEA_XX.wav,2.82125,16000,2,1.6641321,1.8731725,3.2929697,1.7148025638495286,1.9974014729990222,3.474921577767824,2.6203847
103,./datasets/emotionalspeech\1013_ITH_SAD_XX.wav,2.5078125,16000,1,1.436735,1.9576705,2.6279206,1.5089824098589664,2.0734219105644023,2.9233856082486844,2.5952775
104,./datasets/emotionalspeech\1004_TSI_DIS_XX.wav,3.0825,16000,3,1.5959911,2.0503478,2.8012133,1.6535491198409862,2.1550620657514226,3.075173023044862,2.6876357
105,./datasets/emotionalspeech\1042_IEO_HAP_LO.wav,2.0636875,16000,7,2.2923722,2.715668,3.4608934,2.2468264814797534,2.7006582321386476,3.5948322361335783,3.0848176
106,./datasets/emotionalspeech\1026_TIE_FEA_XX.wav,2.5339375,16000,1,2.5436945,2.8753035,3.4355917,2.445622380861164,2.821294018183042,3.578228563422519,2.9008512
107,./datasets/emotionalspeech\1012_IOM_SAD_XX.wav,2.3510625,16000,1,1.7778544,2.321216,3.018172,1.815292786014854,2.3866272290822623,3.2612420268869187,2.4461343
108,./datasets/emotionalspeech\1026_IEO_FEA_HI.wav,2.2204375,16000,8,2.5290072,2.765976,3.721948,2.4340263669166236,2.739335716310322,3.7686920081616386,2.7166731
109,./datasets/emotionalspeech\1024_MTI_FEA_XX.wav,2.6645,16000,1,1.5669239,2.0971262,2.322696,1.6277443798549194,2.19619139866795,2.631190076975912,2.6539207
110,./datasets/emotionalspeech\1011_TAI_NEU_XX.wav,2.742875,16000,1,2.4491885,2.958292,3.6084495,2.3721314630112342,2.881956645063942,3.6960612275641127,2.8773882
111,./datasets/emotionalspeech\1052_MTI_FEA_XX.wav,3.004125,16000,3,2.694206,2.9734888,3.8218927,2.559939006484383,2.8927319567946728,3.830180356219529,3.088053
112,./datasets/emotionalspeech\1037_IWW_DIS_XX.wav,3.056375,16000,3,1.4822826,1.9804636,2.664584,1.5501658933970583,2.093235265860144,2.9502966252663803,3.0057163
113,./datasets/emotionalspeech\1059_ITS_FEA_XX.wav,2.6645,16000,1,1.4365101,1.7596743,2.1659868,1.5087752209423777,1.8935060347846564,2.4716389129696097,3.134524
114,./datasets/emotionalspeech\1032_IEO_ANG_HI.wav,2.82125,16000,2,1.8172956,2.1260161,2.9692702,1.849602425467384,2.2211374210985104,3.2210975886357502,2.634544
115,./datasets/emotionalspeech\1058_TAI_NEU_XX.wav,3.056375,16000,3,1.6569837,2.2753153,2.871827,1.70852241500192,2.347941564812393,3.1386891155151004,3.0742643
116,./datasets/emotionalspeech\1007_IOM_ANG_XX.wav,3.5788125,16000,5,2.7455971,3.184531,3.7078052,2.598336912588424,3.0412650230687643,3.7568754693656863,2.9879098
117,./datasets/emotionalspeech\1045_IWL_SAD_XX.wav,2.951875,16000,2,1.8951626,2.5713205,2.849403,1.9153787533092954,2.586810555267936,3.113443589985015,2.5127292
118,./datasets/emotionalspeech\1005_ITS_SAD_XX.wav,3.3698125,16000,4,2.1073813,2.7428968,2.8919823,2.0960065744898544,2.722008078577213,3.1540515052094684,2.5646899
119,./datasets/emotionalspeech\1048_IOM_SAD_XX.wav,1.9853125,16000,6,2.0817964,2.5862665,3.384566,2.074338806197205,2.600078607885244,3.5398820905929305,2.4765894
120,./datasets/emotionalspeech\1060_TIE_NEU_XX.wav,3.5526875,16000,5,1.6036198,2.2826447,2.365172,1.6603967363898302,2.3539625481352124,2.6662387495754327,2.8890076
121,./datasets/emotionalspeech\1047_IEO_SAD_LO.wav,5.668625,16000,2,1.8956255,2.4713454,2.9453955,1.917260314918882,2.5089805254889033,3.200670437828496,2.6002922
122,./datasets/emotionalspeech\1041_IWL_ANG_XX.wav,2.978,16000,2,2.4040182,2.906786,3.1210759,2.33657414305227,2.8444405277734965,3.343550364662436,3.2624886
123,./datasets/emotionalspeech\1051_MTI_DIS_XX.wav,3.004125,16000,3,1.9245194,2.4736488,3.0771315,1.9420621988509101,2.5112778242881912,3.30741197280231,2.9038832
124,./datasets/emotionalspeech\1008_IEO_DIS_LO.wav,2.6645,16000,1,2.1777263,2.8408232,3.0159552,2.154311675731813,2.7957495914269392,3.2594361013986775,2.811122
125,./datasets/emotionalspeech\1013_IOM_DIS_XX.wav,2.978,16000,2,1.6489005,2.2315297,2.630273,1.7013351664185739,2.311216041861516,2.9244156332605877,2.7000885
126,./datasets/emotionalspeech\1031_IEO_NEU_XX.wav,1.85475,16000,5,1.4876484,1.9022892,2.7503457,1.5544832588054969,2.0223300433748634,3.0268061454354447,3.000891
127,./datasets/emotionalspeech\1060_ITH_HAP_XX.wav,2.71675,16000,1,1.7917408,2.2214856,2.6577103,1.8274285486502362,2.3029158242209715,2.95058961027713,2.8043942
128,./datasets/emotionalspeech\1004_IWL_ANG_XX.wav,3.2130625,16000,3,2.3327334,2.8182337,2.963937,2.279708212331289,2.777182502813936,3.215774435152648,2.823822
129,./datasets/emotionalspeech\1020_WSI_SAD_XX.wav,2.769,16000,2,1.3295071,1.660341,2.763269,1.4094044387471687,1.8007068576376581,3.0447943202771652,2.3704014
130,./datasets/emotionalspeech\1017_TAI_DIS_XX.wav,2.82125,16000,2,1.9835818,2.398459,3.422217,1.9923117750821804,2.450246125430711,3.567292795492956,3.0239096
131,./datasets/emotionalspeech\1061_IWW_NEU_XX.wav,2.4816875,16000,1,1.5439862,2.0282595,2.5400903,1.6069864507726292,2.135972992859727,2.8418185765027304,2.4411361
132,./datasets/emotionalspeech\1056_TIE_FEA_XX.wav,3.2130625,16000,3,1.9845802,2.3569949,3.2654514,1.9929368025623957,2.4154263492160553,3.453397548681611,2.984526
133,./datasets/emotionalspeech\1002_ITH_DIS_XX.wav,3.8400625,16000,6,1.3633257,1.6347786,2.5827072,1.4405238832985177,1.7753845219052742,2.880245451699887,2.514066
134,./datasets/emotionalspeech\1016_WSI_DIS_XX.wav,3.187,16000,3,1.9172426,2.2580838,2.7352464,1.9352269243171982,2.333128447995404,3.011855841874489,3.4460704
135,./datasets/emotionalspeech\1048_IEO_HAP_LO.wav,2.0636875,16000,7,1.783035,2.0752437,3.1253202,1.8195181327584644,2.1764715731650783,3.345709472674735,3.1037896
136,./datasets/emotionalspeech\1024_TAI_DIS_XX.wav,2.61225,16000,1,1.5675333,2.3716335,2.2460299,1.6282948967692976,2.4283107362214644,2.553941594650145,2.730863
137,./datasets/emotionalspeech\1034_TAI_DIS_XX.wav,3.056375,16000,3,1.5456623,1.8717613,2.8678663,1.6084183547976971,1.9956981502225621,3.134492788585849,2.8383744
138,./datasets/emotionalspeech\1050_IEO_FEA_HI.wav,2.61225,16000,1,1.5633383,1.9837383,2.3037786,1.6245042291392817,2.096618871263563,2.6122728984264465,2.6770992
139,./datasets/emotionalspeech\1036_IOM_DIS_XX.wav,3.187,16000,3,1.7727782,2.3595536,2.4871178,1.810305868268759,2.4181955964529713,2.790081582882049,2.665519
140,./datasets/emotionalspeech\1062_ITH_NEU_XX.wav,2.769,16000,2,2.8519945,3.3393006,3.85775,2.6768476800224117,3.1455621017039435,3.85192806848176,2.725717
141,./datasets/emotionalspeech\1048_TAI_NEU_XX.wav,2.742875,16000,1,1.9221194,2.24996,3.258951,1.9400983994026462,2.326986879343695,3.449688466840627,3.296335
142,./datasets/emotionalspeech\1001_TIE_NEU_XX.wav,2.586125,16000,1,1.6972698,2.2723753,2.1290882,1.7443518713019084,2.3458401684809926,2.4331305082218573,3.0955637
143,./datasets/emotionalspeech\1024_WSI_HAP_XX.wav,1.880875,16000,6,2.0549927,2.2317526,3.5713265,2.0519835899465124,2.3111014482697105,3.670436969277702,2.839543
144,./datasets/emotionalspeech\1052_TIE_ANG_XX.wav,3.187,16000,3,2.1835978,2.469138,3.283664,2.1588854945963134,2.5074913793855726,3.4673490485545173,2.8423126
145,./datasets/emotionalspeech\1011_IEO_HAP_HI.wav,2.586125,16000,1,1.932795,2.608868,2.5621057,1.9492221489385102,2.6187181081842934,2.862454752747474,3.2173944
146,./datasets/emotionalspeech\1039_WSI_FEA_XX.wav,2.4816875,16000,1,1.822849,2.293512,3.196797,1.8545204619059446,2.363540710522315,3.402505207493619,2.376831
147,./datasets/emotionalspeech\1034_WSI_HAP_XX.wav,3.004125,16000,3,2.0906823,2.5510528,3.007953,2.0807981239510642,2.570511987122289,3.249004364112824,2.9175959
148,./datasets/emotionalspeech\1029_ITH_HAP_XX.wav,2.82125,16000,2,2.7534165,3.0492883,3.58614,2.604278760979118,2.9468040944474874,3.681295613362181,3.0209112
149,./datasets/emotionalspeech\1029_ITH_DIS_XX.wav,2.4033125,16000,1,1.9293604,2.8044553,2.3555186,1.9462884690354865,2.768590419565012,2.6637888314571185,2.8197668
150,./datasets/emotionalspeech\1003_TSI_ANG_XX.wav,4.022875,16000,7,1.7733462,2.1978889,2.439455,1.8081839125138888,2.278666226525304,2.726147170051209,2.769991
151,./datasets/emotionalspeech\1060_TAI_DIS_XX.wav,2.3510625,16000,1,1.2682924,1.8508058,1.8735547,1.3519206501136671,1.9771334905149818,2.156609670489614,2.6620665
